대표상품코드,판매상품코드,출발일자,요일,항공사,정상가격,성인가격,잔여좌석수,기준판매코드,기본상품명,호텔명,숙박일수,방문도시,호텔등급,상품구분,브랜드,성인가격_상세,아동가격_상세,가이드경비(USD),쇼핑횟수,일정상세
MAS1047,ASB212260403KE1,20260403,금,대한항공,,1489900,2,ASB212260325SQA,싱가포르 자유여행 5일 #머큐어아이콘 #4성호텔 #차이나타운 인근 #여행자보험 #센토사디스커버리초이스패스 ,4성호텔,3,싱가포르,4/4.5,단체,브랜드미적용,1046000,961100,,0,
MAS1047,ASB212260403TWA,20260403,금,티웨이항공,,819900,1,ASB212260325SQA,싱가포르 자유여행 5일 #머큐어아이콘 #4성호텔 #차이나타운 인근 #여행자보험 #센토사디스커버리초이스패스 ,4성호텔,3,싱가포르,4/4.5,단체,브랜드미적용,1046000,961100,,0,
MAS1047,ASB212260403TWB,20260403,금,티웨이항공,,859900,1,ASB212260325SQA,싱가포르 자유여행 5일 #머큐어아이콘 #4성호텔 #차이나타운 인근 #여행자보험 #센토사디스커버리초이스패스 ,4성호텔,3,싱가포르,4/4.5,단체,브랜드미적용,1046000,961100,,0,
MAS1047,ASB212260403TWD,20260403,금,티웨이항공,,1029900,1,ASB212260325SQA,싱가포르 자유여행 5일 #머큐어아이콘 #4성호텔 #차이나타운 인근 #여행자보험 #센토사디스커버리초이스패스 ,4성호텔,3,싱가포르,4/4.5,단체,브랜드미적용,1046000,961100,,0,
MAS1047,ASB212260403SQ1,20260403,금,싱가포르항공,,1106000,10,ASB212260325SQA,싱가포르 자유여행 5일 #머큐어아이콘 #4성호텔 #차이나타운 인근 #여행자보험 #센토사디스커버리초이스패스 ,4성호텔,3,싱가포르,4/4.5,단체,브랜드미적용,1046000,961100,,0,
MAS1047,ASB212260403SQ2,20260403,금,싱가포르항공,,1266000,10,ASB212260325SQA,싱가포르 자유여행 5일 #머큐어아이콘 #4성호텔 #차이나타운 인근 #여행자보험 #센토사디스커버리초이스패스 ,4성호텔,3,싱가포르,4/4.5,단체,브랜드미적용,1046000,961100,,0,
MAS1047,ASB212260404SQA,20260404,토,싱가포르항공,,1075000,10,ASB212260325SQA,싱가포르 자유여행 5일 #머큐어아이콘 #4성호텔 #차이나타운 인근 #여행자보험 #센토사디스커버리초이스패스 ,4성호텔,3,싱가포르,4/4.5,단체,브랜드미적용,1046000,961100,,0,
MAS1047,ASB212260404SQB,20260404,토,싱가포르항공,,1235000,10,ASB212260325SQA,싱가포르 자유여행 5일 #머큐어아이콘 #4성호텔 #차이나타운 인근 #여행자보험 #센토사디스커버리초이스패스 ,4성호텔,3,싱가포르,4/4.5,단체,브랜드미적용,1046000,961100,,0,
MAS1047,ASB212260404KE2,20260404,토,대한항공,,1319900,2,ASB212260325SQA,싱가포르 자유여행 5일 #머큐어아이콘 #4성호텔 #차이나타운 인근 #여행자보험 #센토사디스커버리초이스패스 ,4성호텔,3,싱가포르,4/4.5,단체,브랜드미적용,1046000,961100,,0,
MAS1047,ASB212260404KE1,20260404,토,대한항공,,1489900,2,ASB212260325SQA,싱가포르 자유여행 5일 #머큐어아이콘 #4성호텔 #차이나타운 인근 #여행자보험 #센토사디스커버리초이스패스 ,4성호텔,3,싱가포르,4/4.5,단체,브랜드미적용,1046000,961100,,0,
MAS1047,ASB212260404TWA,20260404,토,티웨이항공,,799900,1,ASB212260325SQA,싱가포르 자유여행 5일 #머큐어아이콘 #4성호텔 #차이나타운 인근 #여행자보험 #센토사디스커버리초이스패스 ,4성호텔,3,싱가포르,4/4.5,단체,브랜드미적용,1046000,961100,,0,
MAS1047,ASB212260404TWB,20260404,토,티웨이항공,,839900,1,ASB212260325SQA,싱가포르 자유여행 5일 #머큐어아이콘 #4성호텔 #차이나타운 인근 #여행자보험 #센토사디스커버리초이스패스 ,4성호텔,3,싱가포르,4/4.5,단체,브랜드미적용,1046000,961100,,0,
MAS1047,ASB212260404TWD,20260404,토,티웨이항공,,1009900,1,ASB212260325SQA,싱가포르 자유여행 5일 #머큐어아이콘 #4성호텔 #차이나타운 인근 #여행자보험 #센토사디스커버리초이스패스 ,4성호텔,3,싱가포르,4/4.5,단체,브랜드미적용,1046000,961100,,0,
MAS1047,ASB212260404SQ1,20260404,토,싱가포르항공,,1075000,10,ASB212260325SQA,싱가포르 자유여행 5일 #머큐어아이콘 #4성호텔 #차이나타운 인근 #여행자보험 #센토사디스커버리초이스패스 ,4성호텔,3,싱가포르,4/4.5,단체,브랜드미적용,1046000,961100,,0,
MAS1047,ASB212260404SQ2,20260404,토,싱가포르항공,,1235000,10,ASB212260325SQA,싱가포르 자유여행 5일 #머큐어아이콘 #4성호텔 #차이나타운 인근 #여행자보험 #센토사디스커버리초이스패스 ,4성호텔,3,싱가포르,4/4.5,단체,브랜드미적용,1046000,961100,,0,
MAS1047,ASB2122604047CA,20260404,토,제주항공,,799900,8,ASB212260325SQA,싱가포르 자유여행 5일 #머큐어아이콘 #4성호텔 #차이나타운 인근 #여행자보험 #센토사디스커버리초이스패스 ,4성호텔,3,싱가포르,4/4.5,단체,브랜드미적용,1046000,961100,,0,
MAS1047,ASB2122604047CB,20260404,토,제주항공,,859900,8,ASB212260325SQA,싱가포르 자유여행 5일 #머큐어아이콘 #4성호텔 #차이나타운 인근 #여행자보험 #센토사디스커버리초이스패스 ,4성호텔,3,싱가포르,4/4.5,단체,브랜드미적용,1046000,961100,,0,
MAS1047,ASB212260404KEA,20260404,토,대한항공,,1359900,1,ASB212260325SQA,싱가포르 자유여행 5일 #머큐어아이콘 #4성호텔 #차이나타운 인근 #여행자보험 #센토사디스커버리초이스패스 ,4성호텔,3,싱가포르,4/4.5,단체,브랜드미적용,1046000,961100,,0,
MAS1047,ASB212260404KEB,20260404,토,대한항공,,1409900,1,ASB212260325SQA,싱가포르 자유여행 5일 #머큐어아이콘 #4성호텔 #차이나타운 인근 #여행자보험 #센토사디스커버리초이스패스 ,4성호텔,3,싱가포르,4/4.5,단체,브랜드미적용,1046000,961100,,0,
MAS1047,ASB212260405SQA,20260405,일,싱가포르항공,,1175000,10,ASB212260325SQA,싱가포르 자유여행 5일 #머큐어아이콘 #4성호텔 #차이나타운 인근 #여행자보험 #센토사디스커버리초이스패스 ,4성호텔,3,싱가포르,4/4.5,단체,브랜드미적용,1046000,961100,,0,
MAS1047,ASB212260405SQB,20260405,일,싱가포르항공,,1335000,10,ASB212260325SQA,싱가포르 자유여행 5일 #머큐어아이콘 #4성호텔 #차이나타운 인근 #여행자보험 #센토사디스커버리초이스패스 ,4성호텔,3,싱가포르,4/4.5,단체,브랜드미적용,1046000,961100,,0,
MAS1047,ASB212260405KE2,20260405,일,대한항공,,1487900,1,ASB212260325SQA,싱가포르 자유여행 5일 #머큐어아이콘 #4성호텔 #차이나타운 인근 #여행자보험 #센토사디스커버리초이스패스 ,4성호텔,3,싱가포르,4/4.5,단체,브랜드미적용,1046000,961100,,0,
MAS1047,ASB212260405KE1,20260405,일,대한항공,,1657900,1,ASB212260325SQA,싱가포르 자유여행 5일 #머큐어아이콘 #4성호텔 #차이나타운 인근 #여행자보험 #센토사디스커버리초이스패스 ,4성호텔,3,싱가포르,4/4.5,단체,브랜드미적용,1046000,961100,,0,
MAS1047,ASB212260405TWA,20260405,일,티웨이항공,,799900,1,ASB212260325SQA,싱가포르 자유여행 5일 #머큐어아이콘 #4성호텔 #차이나타운 인근 #여행자보험 #센토사디스커버리초이스패스 ,4성호텔,3,싱가포르,4/4.5,단체,브랜드미적용,1046000,961100,,0,
MAS1047,ASB212260405TWB,20260405,일,티웨이항공,,839900,1,ASB212260325SQA,싱가포르 자유여행 5일 #머큐어아이콘 #4성호텔 #차이나타운 인근 #여행자보험 #센토사디스커버리초이스패스 ,4성호텔,3,싱가포르,4/4.5,단체,브랜드미적용,1046000,961100,,0,
MAS1047,ASB212260405TWD,20260405,일,티웨이항공,,1009900,1,ASB212260325SQA,싱가포르 자유여행 5일 #머큐어아이콘 #4성호텔 #차이나타운 인근 #여행자보험 #센토사디스커버리초이스패스 ,4성호텔,3,싱가포르,4/4.5,단체,브랜드미적용,1046000,961100,,0,
MAS1047,ASB212260405SQ1,20260405,일,싱가포르항공,,1175000,10,ASB212260325SQA,싱가포르 자유여행 5일 #머큐어아이콘 #4성호텔 #차이나타운 인근 #여행자보험 #센토사디스커버리초이스패스 ,4성호텔,3,싱가포르,4/4.5,단체,브랜드미적용,1046000,961100,,0,
MAS1047,ASB212260405SQ2,20260405,일,싱가포르항공,,1335000,10,ASB212260325SQA,싱가포르 자유여행 5일 #머큐어아이콘 #4성호텔 #차이나타운 인근 #여행자보험 #센토사디스커버리초이스패스 ,4성호텔,3,싱가포르,4/4.5,단체,브랜드미적용,1046000,961100,,0,
MAS1047,ASB2122604057CA,20260405,일,제주항공,,799900,4,ASB212260325SQA,싱가포르 자유여행 5일 #머큐어아이콘 #4성호텔 #차이나타운 인근 #여행자보험 #센토사디스커버리초이스패스 ,4성호텔,3,싱가포르,4/4.5,단체,브랜드미적용,1046000,961100,,0,
MAS1047,ASB2122604057CB,20260405,일,제주항공,,859900,4,ASB212260325SQA,싱가포르 자유여행 5일 #머큐어아이콘 #4성호텔 #차이나타운 인근 #여행자보험 #센토사디스커버리초이스패스 ,4성호텔,3,싱가포르,4/4.5,단체,브랜드미적용,1046000,961100,,0,
MAS1047,ASB212260405KEA,20260405,일,대한항공,,1527900,6,ASB212260325SQA,싱가포르 자유여행 5일 #머큐어아이콘 #4성호텔 #차이나타운 인근 #여행자보험 #센토사디스커버리초이스패스 ,4성호텔,3,싱가포르,4/4.5,단체,브랜드미적용,1046000,961100,,0,
MAS1047,ASB212260405KEB,20260405,일,대한항공,,1577900,2,ASB212260325SQA,싱가포르 자유여행 5일 #머큐어아이콘 #4성호텔 #차이나타운 인근 #여행자보험 #센토사디스커버리초이스패스 ,4성호텔,3,싱가포르,4/4.5,단체,브랜드미적용,1046000,961100,,0,
MAS1047,ASB212260406SQA,20260406,월,싱가포르항공,,1175000,10,ASB212260325SQA,싱가포르 자유여행 5일 #머큐어아이콘 #4성호텔 #차이나타운 인근 #여행자보험 #센토사디스커버리초이스패스 ,4성호텔,3,싱가포르,4/4.5,단체,브랜드미적용,1046000,961100,,0,
MAS1047,ASB212260406SQB,20260406,월,싱가포르항공,,1335000,10,ASB212260325SQA,싱가포르 자유여행 5일 #머큐어아이콘 #4성호텔 #차이나타운 인근 #여행자보험 #센토사디스커버리초이스패스 ,4성호텔,3,싱가포르,4/4.5,단체,브랜드미적용,1046000,961100,,0,
MAS1047,ASB212260406KE2,20260406,월,대한항공,,1517900,2,ASB212260325SQA,싱가포르 자유여행 5일 #머큐어아이콘 #4성호텔 #차이나타운 인근 #여행자보험 #센토사디스커버리초이스패스 ,4성호텔,3,싱가포르,4/4.5,단체,브랜드미적용,1046000,961100,,0,
MAS1047,ASB212260406KE1,20260406,월,대한항공,,1687900,2,ASB212260325SQA,싱가포르 자유여행 5일 #머큐어아이콘 #4성호텔 #차이나타운 인근 #여행자보험 #센토사디스커버리초이스패스 ,4성호텔,3,싱가포르,4/4.5,단체,브랜드미적용,1046000,961100,,0,
MAS1047,ASB212260406TWA,20260406,월,티웨이항공,,799900,1,ASB212260325SQA,싱가포르 자유여행 5일 #머큐어아이콘 #4성호텔 #차이나타운 인근 #여행자보험 #센토사디스커버리초이스패스 ,4성호텔,3,싱가포르,4/4.5,단체,브랜드미적용,1046000,961100,,0,
MAS1047,ASB212260406TWB,20260406,월,티웨이항공,,839900,1,ASB212260325SQA,싱가포르 자유여행 5일 #머큐어아이콘 #4성호텔 #차이나타운 인근 #여행자보험 #센토사디스커버리초이스패스 ,4성호텔,3,싱가포르,4/4.5,단체,브랜드미적용,1046000,961100,,0,
MAS1047,ASB212260406TWD,20260406,월,티웨이항공,,1009900,1,ASB212260325SQA,싱가포르 자유여행 5일 #머큐어아이콘 #4성호텔 #차이나타운 인근 #여행자보험 #센토사디스커버리초이스패스 ,4성호텔,3,싱가포르,4/4.5,단체,브랜드미적용,1046000,961100,,0,
MAS1047,ASB212260406SQ1,20260406,월,싱가포르항공,,1175000,10,ASB212260325SQA,싱가포르 자유여행 5일 #머큐어아이콘 #4성호텔 #차이나타운 인근 #여행자보험 #센토사디스커버리초이스패스 ,4성호텔,3,싱가포르,4/4.5,단체,브랜드미적용,1046000,961100,,0,
MAS1047,ASB212260406SQ2,20260406,월,싱가포르항공,,1335000,10,ASB212260325SQA,싱가포르 자유여행 5일 #머큐어아이콘 #4성호텔 #차이나타운 인근 #여행자보험 #센토사디스커버리초이스패스 ,4성호텔,3,싱가포르,4/4.5,단체,브랜드미적용,1046000,961100,,0,
MAS1047,ASB2122604067CA,20260406,월,제주항공,,799900,1,ASB212260325SQA,싱가포르 자유여행 5일 #머큐어아이콘 #4성호텔 #차이나타운 인근 #여행자보험 #센토사디스커버리초이스패스 ,4성호텔,3,싱가포르,4/4.5,단체,브랜드미적용,1046000,961100,,0,
MAS1047,ASB2122604067CB,20260406,월,제주항공,,859900,1,ASB212260325SQA,싱가포르 자유여행 5일 #머큐어아이콘 #4성호텔 #차이나타운 인근 #여행자보험 #센토사디스커버리초이스패스 ,4성호텔,3,싱가포르,4/4.5,단체,브랜드미적용,1046000,961100,,0,
MAS1047,ASB212260406KEA,20260406,월,대한항공,,1527900,1,ASB212260325SQA,싱가포르 자유여행 5일 #머큐어아이콘 #4성호텔 #차이나타운 인근 #여행자보험 #센토사디스커버리초이스패스 ,4성호텔,3,싱가포르,4/4.5,단체,브랜드미적용,1046000,961100,,0,
MAS1047,ASB212260406KEB,20260406,월,대한항공,,1577900,1,ASB212260325SQA,싱가포르 자유여행 5일 #머큐어아이콘 #4성호텔 #차이나타운 인근 #여행자보험 #센토사디스커버리초이스패스 ,4성호텔,3,싱가포르,4/4.5,단체,브랜드미적용,1046000,961100,,0,
MAS1047,ASB212260407SQA,20260407,화,싱가포르항공,,1186000,10,ASB212260325SQA,싱가포르 자유여행 5일 #머큐어아이콘 #4성호텔 #차이나타운 인근 #여행자보험 #센토사디스커버리초이스패스 ,4성호텔,3,싱가포르,4/4.5,단체,브랜드미적용,1046000,961100,,0,
MAS1047,ASB212260407SQB,20260407,화,싱가포르항공,,1346000,10,ASB212260325SQA,싱가포르 자유여행 5일 #머큐어아이콘 #4성호텔 #차이나타운 인근 #여행자보험 #센토사디스커버리초이스패스 ,4성호텔,3,싱가포르,4/4.5,단체,브랜드미적용,1046000,961100,,0,
MAS1047,ASB212260407SQ1,20260407,화,싱가포르항공,,1186000,10,ASB212260325SQA,싱가포르 자유여행 5일 #머큐어아이콘 #4성호텔 #차이나타운 인근 #여행자보험 #센토사디스커버리초이스패스 ,4성호텔,3,싱가포르,4/4.5,단체,브랜드미적용,1046000,961100,,0,
MAS1047,ASB212260407SQ2,20260407,화,싱가포르항공,,1346000,10,ASB212260325SQA,싱가포르 자유여행 5일 #머큐어아이콘 #4성호텔 #차이나타운 인근 #여행자보험 #센토사디스커버리초이스패스 ,4성호텔,3,싱가포르,4/4.5,단체,브랜드미적용,1046000,961100,,0,
MAS1047,ASB2122604077CA,20260407,화,제주항공,,799900,8,ASB212260325SQA,싱가포르 자유여행 5일 #머큐어아이콘 #4성호텔 #차이나타운 인근 #여행자보험 #센토사디스커버리초이스패스 ,4성호텔,3,싱가포르,4/4.5,단체,브랜드미적용,1046000,961100,,0,
MAS1047,ASB2122604077CB,20260407,화,제주항공,,859900,8,ASB212260325SQA,싱가포르 자유여행 5일 #머큐어아이콘 #4성호텔 #차이나타운 인근 #여행자보험 #센토사디스커버리초이스패스 ,4성호텔,3,싱가포르,4/4.5,단체,브랜드미적용,1046000,961100,,0,
MAS1047,ASB212260407KEA,20260407,화,대한항공,,1627900,1,ASB212260325SQA,싱가포르 자유여행 5일 #머큐어아이콘 #4성호텔 #차이나타운 인근 #여행자보험 #센토사디스커버리초이스패스 ,4성호텔,3,싱가포르,4/4.5,단체,브랜드미적용,1046000,961100,,0,
MAS1047,ASB212260407KEB,20260407,화,대한항공,,1677900,1,ASB212260325SQA,싱가포르 자유여행 5일 #머큐어아이콘 #4성호텔 #차이나타운 인근 #여행자보험 #센토사디스커버리초이스패스 ,4성호텔,3,싱가포르,4/4.5,단체,브랜드미적용,1046000,961100,,0,
MAS1047,ASB212260408SQA,20260408,수,싱가포르항공,,1236000,10,ASB212260325SQA,싱가포르 자유여행 5일 #머큐어아이콘 #4성호텔 #차이나타운 인근 #여행자보험 #센토사디스커버리초이스패스 ,4성호텔,3,싱가포르,4/4.5,단체,브랜드미적용,1046000,961100,,0,
MAS1047,ASB212260408SQB,20260408,수,싱가포르항공,,1396000,10,ASB212260325SQA,싱가포르 자유여행 5일 #머큐어아이콘 #4성호텔 #차이나타운 인근 #여행자보험 #센토사디스커버리초이스패스 ,4성호텔,3,싱가포르,4/4.5,단체,브랜드미적용,1046000,961100,,0,
MAS1047,ASB212260408KE2,20260408,수,대한항공,,1487900,2,ASB212260325SQA,싱가포르 자유여행 5일 #머큐어아이콘 #4성호텔 #차이나타운 인근 #여행자보험 #센토사디스커버리초이스패스 ,4성호텔,3,싱가포르,4/4.5,단체,브랜드미적용,1046000,961100,,0,
MAS1047,ASB212260408KE1,20260408,수,대한항공,,1657900,2,ASB212260325SQA,싱가포르 자유여행 5일 #머큐어아이콘 #4성호텔 #차이나타운 인근 #여행자보험 #센토사디스커버리초이스패스 ,4성호텔,3,싱가포르,4/4.5,단체,브랜드미적용,1046000,961100,,0,
MAS1047,ASB212260408TWA,20260408,수,티웨이항공,,819900,1,ASB212260325SQA,싱가포르 자유여행 5일 #머큐어아이콘 #4성호텔 #차이나타운 인근 #여행자보험 #센토사디스커버리초이스패스 ,4성호텔,3,싱가포르,4/4.5,단체,브랜드미적용,1046000,961100,,0,
MAS1047,ASB212260408TWB,20260408,수,티웨이항공,,859900,1,ASB212260325SQA,싱가포르 자유여행 5일 #머큐어아이콘 #4성호텔 #차이나타운 인근 #여행자보험 #센토사디스커버리초이스패스 ,4성호텔,3,싱가포르,4/4.5,단체,브랜드미적용,1046000,961100,,0,
MAS1047,ASB212260408TWD,20260408,수,티웨이항공,,1029900,1,ASB212260325SQA,싱가포르 자유여행 5일 #머큐어아이콘 #4성호텔 #차이나타운 인근 #여행자보험 #센토사디스커버리초이스패스 ,4성호텔,3,싱가포르,4/4.5,단체,브랜드미적용,1046000,961100,,0,
MAS1047,ASB212260408SQ1,20260408,수,싱가포르항공,,1236000,10,ASB212260325SQA,싱가포르 자유여행 5일 #머큐어아이콘 #4성호텔 #차이나타운 인근 #여행자보험 #센토사디스커버리초이스패스 ,4성호텔,3,싱가포르,4/4.5,단체,브랜드미적용,1046000,961100,,0,
MAS1047,ASB212260408SQ2,20260408,수,싱가포르항공,,1396000,10,ASB212260325SQA,싱가포르 자유여행 5일 #머큐어아이콘 #4성호텔 #차이나타운 인근 #여행자보험 #센토사디스커버리초이스패스 ,4성호텔,3,싱가포르,4/4.5,단체,브랜드미적용,1046000,961100,,0,
MAS1047,ASB2122604087CA,20260408,수,제주항공,,799900,8,ASB212260325SQA,싱가포르 자유여행 5일 #머큐어아이콘 #4성호텔 #차이나타운 인근 #여행자보험 #센토사디스커버리초이스패스 ,4성호텔,3,싱가포르,4/4.5,단체,브랜드미적용,1046000,961100,,0,
MAS1047,ASB2122604087CB,20260408,수,제주항공,,859900,8,ASB212260325SQA,싱가포르 자유여행 5일 #머큐어아이콘 #4성호텔 #차이나타운 인근 #여행자보험 #센토사디스커버리초이스패스 ,4성호텔,3,싱가포르,4/4.5,단체,브랜드미적용,1046000,961100,,0,
MAS1047,ASB212260409SQA,20260409,목,싱가포르항공,,1236000,10,ASB212260325SQA,싱가포르 자유여행 5일 #머큐어아이콘 #4성호텔 #차이나타운 인근 #여행자보험 #센토사디스커버리초이스패스 ,4성호텔,3,싱가포르,4/4.5,단체,브랜드미적용,1046000,961100,,0,
MAS1047,ASB212260409SQB,20260409,목,싱가포르항공,,1396000,10,ASB212260325SQA,싱가포르 자유여행 5일 #머큐어아이콘 #4성호텔 #차이나타운 인근 #여행자보험 #센토사디스커버리초이스패스 ,4성호텔,3,싱가포르,4/4.5,단체,브랜드미적용,1046000,961100,,0,
MAS1047,ASB212260409KE2,20260409,목,대한항공,,2087900,2,ASB212260325SQA,싱가포르 자유여행 5일 #머큐어아이콘 #4성호텔 #차이나타운 인근 #여행자보험 #센토사디스커버리초이스패스 ,4성호텔,3,싱가포르,4/4.5,단체,브랜드미적용,1046000,961100,,0,
MAS1047,ASB212260409KE1,20260409,목,대한항공,,2257900,2,ASB212260325SQA,싱가포르 자유여행 5일 #머큐어아이콘 #4성호텔 #차이나타운 인근 #여행자보험 #센토사디스커버리초이스패스 ,4성호텔,3,싱가포르,4/4.5,단체,브랜드미적용,1046000,961100,,0,
MAS1047,ASB212260409SQ1,20260409,목,싱가포르항공,,1236000,10,ASB212260325SQA,싱가포르 자유여행 5일 #머큐어아이콘 #4성호텔 #차이나타운 인근 #여행자보험 #센토사디스커버리초이스패스 ,4성호텔,3,싱가포르,4/4.5,단체,브랜드미적용,1046000,961100,,0,
MAS1047,ASB212260409SQ2,20260409,목,싱가포르항공,,1396000,10,ASB212260325SQA,싱가포르 자유여행 5일 #머큐어아이콘 #4성호텔 #차이나타운 인근 #여행자보험 #센토사디스커버리초이스패스 ,4성호텔,3,싱가포르,4/4.5,단체,브랜드미적용,1046000,961100,,0,
MAS1047,ASB2122604097CA,20260409,목,제주항공,,799900,8,ASB212260325SQA,싱가포르 자유여행 5일 #머큐어아이콘 #4성호텔 #차이나타운 인근 #여행자보험 #센토사디스커버리초이스패스 ,4성호텔,3,싱가포르,4/4.5,단체,브랜드미적용,1046000,961100,,0,
MAS1047,ASB2122604097CB,20260409,목,제주항공,,859900,8,ASB212260325SQA,싱가포르 자유여행 5일 #머큐어아이콘 #4성호텔 #차이나타운 인근 #여행자보험 #센토사디스커버리초이스패스 ,4성호텔,3,싱가포르,4/4.5,단체,브랜드미적용,1046000,961100,,0,
MAS1047,ASB212260409KEA,20260409,목,대한항공,,1627900,1,ASB212260325SQA,싱가포르 자유여행 5일 #머큐어아이콘 #4성호텔 #차이나타운 인근 #여행자보험 #센토사디스커버리초이스패스 ,4성호텔,3,싱가포르,4/4.5,단체,브랜드미적용,1046000,961100,,0,
MAS1047,ASB212260409KEB,20260409,목,대한항공,,1677900,1,ASB212260325SQA,싱가포르 자유여행 5일 #머큐어아이콘 #4성호텔 #차이나타운 인근 #여행자보험 #센토사디스커버리초이스패스 ,4성호텔,3,싱가포르,4/4.5,단체,브랜드미적용,1046000,961100,,0,
MAS1047,ASB212260410SQA,20260410,금,싱가포르항공,,1236000,10,ASB212260325SQA,싱가포르 자유여행 5일 #머큐어아이콘 #4성호텔 #차이나타운 인근 #여행자보험 #센토사디스커버리초이스패스 ,4성호텔,3,싱가포르,4/4.5,단체,브랜드미적용,1046000,961100,,0,
MAS1047,ASB212260410SQB,20260410,금,싱가포르항공,,1396000,10,ASB212260325SQA,싱가포르 자유여행 5일 #머큐어아이콘 #4성호텔 #차이나타운 인근 #여행자보험 #센토사디스커버리초이스패스 ,4성호텔,3,싱가포르,4/4.5,단체,브랜드미적용,1046000,961100,,0,
MAS1047,ASB212260410KE2,20260410,금,대한항공,,1487900,2,ASB212260325SQA,싱가포르 자유여행 5일 #머큐어아이콘 #4성호텔 #차이나타운 인근 #여행자보험 #센토사디스커버리초이스패스 ,4성호텔,3,싱가포르,4/4.5,단체,브랜드미적용,1046000,961100,,0,
MAS1047,ASB212260410KE1,20260410,금,대한항공,,1657900,2,ASB212260325SQA,싱가포르 자유여행 5일 #머큐어아이콘 #4성호텔 #차이나타운 인근 #여행자보험 #센토사디스커버리초이스패스 ,4성호텔,3,싱가포르,4/4.5,단체,브랜드미적용,1046000,961100,,0,
MAS1047,ASB212260410TWA,20260410,금,티웨이항공,,819900,6,ASB212260325SQA,싱가포르 자유여행 5일 #머큐어아이콘 #4성호텔 #차이나타운 인근 #여행자보험 #센토사디스커버리초이스패스 ,4성호텔,3,싱가포르,4/4.5,단체,브랜드미적용,1046000,961100,,0,
MAS1047,ASB212260410TWB,20260410,금,티웨이항공,,859900,6,ASB212260325SQA,싱가포르 자유여행 5일 #머큐어아이콘 #4성호텔 #차이나타운 인근 #여행자보험 #센토사디스커버리초이스패스 ,4성호텔,3,싱가포르,4/4.5,단체,브랜드미적용,1046000,961100,,0,
MAS1047,ASB212260410TWD,20260410,금,티웨이항공,,1029900,6,ASB212260325SQA,싱가포르 자유여행 5일 #머큐어아이콘 #4성호텔 #차이나타운 인근 #여행자보험 #센토사디스커버리초이스패스 ,4성호텔,3,싱가포르,4/4.5,단체,브랜드미적용,1046000,961100,,0,
MAS1047,ASB212260410SQ1,20260410,금,싱가포르항공,,1236000,10,ASB212260325SQA,싱가포르 자유여행 5일 #머큐어아이콘 #4성호텔 #차이나타운 인근 #여행자보험 #센토사디스커버리초이스패스 ,4성호텔,3,싱가포르,4/4.5,단체,브랜드미적용,1046000,961100,,0,
MAS1047,ASB212260410SQ2,20260410,금,싱가포르항공,,1396000,10,ASB212260325SQA,싱가포르 자유여행 5일 #머큐어아이콘 #4성호텔 #차이나타운 인근 #여행자보험 #센토사디스커버리초이스패스 ,4성호텔,3,싱가포르,4/4.5,단체,브랜드미적용,1046000,961100,,0,
MAS1047,ASB2122604107CA,20260410,금,제주항공,,799900,8,ASB212260325SQA,싱가포르 자유여행 5일 #머큐어아이콘 #4성호텔 #차이나타운 인근 #여행자보험 #센토사디스커버리초이스패스 ,4성호텔,3,싱가포르,4/4.5,단체,브랜드미적용,1046000,961100,,0,
MAS1047,ASB2122604107CB,20260410,금,제주항공,,859900,8,ASB212260325SQA,싱가포르 자유여행 5일 #머큐어아이콘 #4성호텔 #차이나타운 인근 #여행자보험 #센토사디스커버리초이스패스 ,4성호텔,3,싱가포르,4/4.5,단체,브랜드미적용,1046000,961100,,0,
MAS1047,ASB212260410KEA,20260410,금,대한항공,,1627900,6,ASB212260325SQA,싱가포르 자유여행 5일 #머큐어아이콘 #4성호텔 #차이나타운 인근 #여행자보험 #센토사디스커버리초이스패스 ,4성호텔,3,싱가포르,4/4.5,단체,브랜드미적용,1046000,961100,,0,
MAS1047,ASB212260410KEB,20260410,금,대한항공,,1677900,2,ASB212260325SQA,싱가포르 자유여행 5일 #머큐어아이콘 #4성호텔 #차이나타운 인근 #여행자보험 #센토사디스커버리초이스패스 ,4성호텔,3,싱가포르,4/4.5,단체,브랜드미적용,1046000,961100,,0,
MAS1047,ASB212260411SQA,20260411,토,싱가포르항공,,1175000,10,ASB212260325SQA,싱가포르 자유여행 5일 #머큐어아이콘 #4성호텔 #차이나타운 인근 #여행자보험 #센토사디스커버리초이스패스 ,4성호텔,3,싱가포르,4/4.5,단체,브랜드미적용,1046000,961100,,0,
MAS1047,ASB212260411SQB,20260411,토,싱가포르항공,,1335000,10,ASB212260325SQA,싱가포르 자유여행 5일 #머큐어아이콘 #4성호텔 #차이나타운 인근 #여행자보험 #센토사디스커버리초이스패스 ,4성호텔,3,싱가포르,4/4.5,단체,브랜드미적용,1046000,961100,,0,
MAS1047,ASB212260411KE2,20260411,토,대한항공,,1487900,2,ASB212260325SQA,싱가포르 자유여행 5일 #머큐어아이콘 #4성호텔 #차이나타운 인근 #여행자보험 #센토사디스커버리초이스패스 ,4성호텔,3,싱가포르,4/4.5,단체,브랜드미적용,1046000,961100,,0,
MAS1047,ASB212260411KE1,20260411,토,대한항공,,1657900,2,ASB212260325SQA,싱가포르 자유여행 5일 #머큐어아이콘 #4성호텔 #차이나타운 인근 #여행자보험 #센토사디스커버리초이스패스 ,4성호텔,3,싱가포르,4/4.5,단체,브랜드미적용,1046000,961100,,0,
